ma_cross_5_10,ma_distance_5_10,ma_cross_5_20,ma_distance_5_20,ma_cross_5_50,ma_distance_5_50,ma_cross_10_20,ma_distance_10_20,ma_cross_10_50,ma_cross_20_50,price_position_20,price_deviation_20,price_position_50,price_deviation_50,price_position_100,price_deviation_100,adx_20,di_plus_20,trend_consistency_20,adx_50,di_plus_50,trend_consistency_50,momentum_5,returns_momentum_5,momentum_10,returns_momentum_10,rs_10,momentum_20,returns_momentum_20,rs_20,momentum_50,returns_momentum_50,rs_50,rsi_14,rsi_overbought_14,rsi_oversold_14,rsi_21,rsi_overbought_21,rsi_oversold_21,macd,macd_diff,macd_cross,stoch_k,stoch_d,stoch_overbought,stoch_oversold,volatility_5,vol_change_5,volatility_10,vol_ratio_10_5,vol_change_10,vol_change_20,vol_ratio_50_5,vol_change_50,bb_percent,bb_position,vol_price_corr_20,vol_price_corr_50,obv,vwap_distance,hammer,doji,support_distance,skewness_20,q25_20,q75_20,skewness_50,kurtosis_50,q25_50,q75_50,price_zscore_20,returns_zscore_20,price_zscore_50,returns_zscore_50,price_rank_20,price_rank_50
ma_cross_5_10,ma_distance_5_10,ma_cross_5_20,ma_distance_5_20,ma_cross_5_50,ma_distance_5_50,ma_cross_10_20,ma_distance_10_20,ma_cross_10_50,ma_cross_20_50,price_position_20,price_deviation_20,price_position_50,price_deviation_50,price_position_100,price_deviation_100,adx_20,di_plus_20,trend_consistency_20,adx_50,di_plus_50,trend_consistency_50,momentum_5,returns_momentum_5,momentum_10,returns_momentum_10,rs_10,momentum_20,returns_momentum_20,rs_20,momentum_50,returns_momentum_50,rs_50,rsi_14,rsi_overbought_14,rsi_oversold_14,rsi_21,rsi_overbought_21,rsi_oversold_21,macd,macd_diff,macd_cross,stoch_k,stoch_d,stoch_overbought,stoch_oversold,volatility_5,vol_change_5,volatility_10,vol_ratio_10_5,vol_change_10,vol_change_20,vol_ratio_50_5,vol_change_50,bb_percent,bb_position,vol_price_corr_20,vol_price_corr_50,obv,vwap_distance,hammer,doji,support_distance,skewness_20,q25_20,q75_20,skewness_50,kurtosis_50,q25_50,q75_50,price_zscore_20,returns_zscore_20,price_zscore_50,returns_zscore_50,price_rank_20,price_rank_50
721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15252321424735782,0.14472826303424627,0.06742921480262068,0.07168309762571715,0.03503975292208781,0.017730364369741538,-0.010447773710122336,0.005520799599544611,-0.012343980054358532,-0.05437494050295742,0.36414492732010667,0.37076100324979905,0.2415348677725781,0.2314091032644931,0.16117545994894686,0.16628476317611493,-0.0050298158596993004,0.11665368640011003,0.2485336286727871,0.007112227604887803,0.05237693895221436,0.15889489623965403,0.4771419157617264,0.47698448634051144,0.3291462353497001,0.3292814842189576,0.24573272223228101,0.16622540127645394,0.16578399424644932,0.1809958798012834,0.12156652143623851,0.12154392944809335,0.10205500360453364,0.31198920304902045,0.25372228916622597,-0.18960552281158796,0.22773953507766248,0.11481844674790576,-0.05227660855966853,0.028958895180391034,0.2065177009776797,0.16309085254198397,0.43858221410903553,0.16146235884751248,0.3669898663710962,-0.39292458666793656,-0.005200222728348846,0.16941974277918562,0.004211020193683406,0.00035706802727022833,0.13956892451387812,0.09291107692507755,-0.009470605832883172,-0.004283465541936693,0.43117631226300984,0.43117631226300984,0.09835974510499024,0.05285066674736682,0.017572293881016842,0.478762383936309,0.01329757156042884,0.003131407768343661,0.2971515806915284,0.08307799821523672,0.08831576632871023,0.107975057570584,0.04330037462278353,0.011412905582392746,0.06283122705741484,0.02492667159212222,0.4437468278134233,0.9258188399840666,0.3045847099835123,0.9409523375235853,0.39135350137560593,0.24295480040782894
0.1262230918132321,0.11553806129706096,0.03286714772418771,0.026828675057624284,0.0028602477758317853,-0.0051426825331407,-0.046885731481324106,-0.0315801679891836,-0.03385131365665,-0.058137765120183364,0.35588161183526246,0.3010879309449321,0.21069390503817534,0.17674777409338066,0.11609322416080274,0.11267361866660877,0.0019257817527770006,0.06738011017274281,0.2248695783179579,0.009371777994609642,0.028975135125142396,0.14189973608467452,0.4511260993885435,0.4512071502201303,0.2650262298213901,0.26524896709139906,0.26185634356885557,0.12093424390663753,0.12078348991968013,0.1339134347820857,0.08630478732834797,0.08622539580916773,0.0868817007346308,0.30267175608798863,0.19179069601015505,-0.17019643994420855,0.24108208505768164,0.07930567271601775,-0.05398050555615905,0.0010927113515147861,0.15428750996748922,0.1131728032563822,0.434121902681195,0.1304376660098894,0.3850946583933382,-0.37693305580294084,-0.004278011425402344,0.059258097086430504,0.006739892187191177,-0.014062637141124814,0.07877634632546361,0.05664797885906566,-0.006485537897747916,0.0438956142106356,0.3695584715598207,0.3695584715598207,0.03546062351985005,-0.0016791515316290826,0.03781758838269364,0.4087933467193508,0.03307421223842142,0.012042187354838134,0.3033462822317752,0.0009097323128483728,0.08514939149179941,0.12314831534530596,-0.0089962263617387,-0.0029498017025186805,0.0527391179663642,0.05966421927956067,0.37428234719626186,0.9486794719539778,0.20727543781803237,0.9515244961681143,0.41755249162953295,0.23565717739426711
0.10313226801265515,0.07689335703953369,0.026854543326493875,0.016799124258120933,0.0023370037602641024,-0.006009089890040514,-0.038308614974002696,-0.024095362261187952,-0.027658669285203632,-0.04750223978749813,0.24374428644141255,0.20814760332796217,0.14127970773665666,0.11991076926195536,0.07928189776835079,0.07585420629343921,0.001404319092022078,0.04439892857568318,0.1837327012500672,0.006843372849688265,0.01853796929498079,0.11594108021425871,0.31719576415085404,0.3172653059860677,0.18148380011588283,0.18153016402632716,0.1754383256180859,0.0816101793507455,0.08157153267775655,0.08873353855318951,0.05864054974833105,0.05860182777940057,0.05773682244863669,0.2059527000170037,0.15670515734569762,-0.139061281156843,0.16267544061234693,0.06479776224761154,-0.044105495171310696,-0.0019095332478444955,0.10409452875193571,0.09246935492953227,0.2997714490645394,0.08706908511679541,0.31464674925274005,-0.30797820252587715,-0.005671523005206373,0.037823323746118624,-0.003770931382804685,-0.010617335491749256,0.0543046743481808,0.042296472347865315,-0.00510355550503832,0.035894806224185706,0.25544948529699835,0.25544948529699835,0.02475319404941634,-0.00026330938872731855,0.026340596507494977,0.28484546630996044,0.02702372816162261,0.009839230491798011,0.20649011785162283,0.0014183328986941135,0.06183615350863449,0.08512412016229663,-0.0043600937015729506,-0.0021529414725351336,0.03534048205653472,0.042394092318844404,0.25909760429853185,0.8032749627424256,0.140516681887468,0.8318950361088185,0.29372669755456066,0.16052395655391694
0.020768221688762693,0.05928514361014722,0.010207060473954388,0.05612298708046949,0.010606266264884218,0.06468506532742238,0.011930201847437675,0.056003784850716845,0.01173702823078993,0.006911684057131355,0.14003335829213753,0.11327060142838422,0.09575077509969276,0.08921630604795038,0.09598492526724384,0.07825263656479574,0.04417416035405772,0.06701075695637845,0.037728306004659484,0.0443836518329834,0.05150445900188103,0.021442060316957237,0.1569710490093337,0.15588788537090445,0.10954659002274003,0.10953646063616379,0.06030923897944926,0.07231617236561873,0.07051524245425445,0.048456741952924896,0.05847365632547306,0.05862436046070885,0.05490452552230078,0.1094279412453667,0.026644273323741544,0.023474232353693184,0.08525281436790826,0.008584501766537467,0.0030525220421606554,0.06303226798945713,0.0659774136766201,0.026716832422094258,0.1932029571759861,0.07174951666385802,0.08104449188081579,0.08304874395347385,0.16755707082524907,0.13669908127483482,0.1438099423199243,0.052216832843355036,0.15111102550622443,0.19392035937872354,0.07207403787298172,0.15470800304809512,0.16749718243667014,0.16749718243667014,0.06397997149880778,0.051145514911946605,0.061357641835540294,0.15086203991476213,0.021799461903493703,0.0785806054428804,0.10992233186276164,0.05536198518819965,0.08843506578654142,0.0617801312258425,0.04130992391610804,0.04386065061172639,0.056021238117500156,0.06504548011071268,0.17926710727104897,0.7368127038053892,0.11260943585089594,0.7042983258480203,0.14102176824928148,0.0753510257949943
0.0,0.000982390989342403,0.0,0.0005970774678532021,0.0,0.00025581177726123426,0.0,0.00021082065307385939,0.0,0.0,0.004127587535980205,0.003138469177772582,0.002536917291274969,0.001828948886082112,0.0016701218949992356,0.0011873883947692027,0.00025130823021777334,0.0007281147498918905,0.0,0.000294943231500822,0.0005117356585933458,0.0,0.00410003355753117,0.00410003355753117,0.0027540170118766647,0.002821926404355089,0.00253810127776856,0.0016022581898585894,0.0016022581898585894,0.0019896526757964125,0.0007160578219564445,0.0007375505906598201,0.0009806761819912968,0.0029900714606185723,0.0,0.0,0.002552307707359638,0.0,0.0,0.0004975309589598292,0.001728433991386005,0.0,0.004753041478725181,0.0014283428945315213,0.0,0.0,0.0001027946079367667,0.0007837652273758258,0.00013820724638622368,5.267354352798881e-05,0.0007024483272943464,0.0004494722899227404,0.00025002598192029444,0.0005393562076226015,0.004026494498040175,0.004026494498040175,0.0007641088118398987,0.0005309031009114065,0.0004080486502288114,0.0039034992091564647,0.0,0.0,0.0030054653210294002,0.0007158466581139217,0.000820944648946047,0.0010648137392406086,0.0006728116439428597,9.931563866567427e-05,0.000379323039545457,0.0004110018778663373,0.00401653635113704,0.0078550246172281,0.0023671007217674483,0.007950507188838801,0.004252937753405367,0.0026792835518466645
-1.896358684830491e-05,0.0004049667620428236,-1.896358684830491e-05,0.00011487698386826219,-1.896358684830491e-05,0.00020802493756554174,-1.896358684830491e-05,3.712124402365883e-05,-1.896358684830491e-05,-1.896358684830491e-05,0.0020640145003575547,0.0014409052903938502,0.001228962411461494,0.0008747282966664674,0.0007366754274959644,0.0006160097480548363,9.700321650836199e-05,0.0004555628507242106,-1.896358684830491e-05,0.00013409280316380398,0.0003498969189519778,-1.896358684830491e-05,0.002047408122956394,0.002047408122956394,0.001151195346376789,0.001180009455668639,0.0010851243290785936,0.0009129626338545485,0.0009129626338545485,0.0010604218423660994,0.0002613440240092419,0.0002613440240092419,0.0003473233113087123,0.0013895275628630732,-1.896358684830491e-05,-1.896358684830491e-05,0.0012395678008531685,-1.896358684830491e-05,-1.896358684830491e-05,0.00019731156316438026,0.0007220908684173635,-1.896358684830491e-05,0.0023271062458352556,0.0006015850186641106,-1.896358684830491e-05,-1.896358684830491e-05,0.00021539900424690335,0.0005414797166194626,0.00029151809889811024,-4.915360041797545e-05,0.0004424266915469744,0.0002905850233914098,-5.0228716198484164e-06,0.0004697565130447458,0.0019256264313704777,0.0019256264313704777,0.000402308844584832,0.00022714513440435374,0.0001792276413439812,0.0018039777372836113,-1.896358684830491e-05,-1.896358684830491e-05,0.0010274295869741076,0.00029394752113930957,0.0003570088711781606,0.000478789534017856,0.00040726626976507783,0.00010547504655482705,4.497590623976472e-05,0.00013897961551918208,0.0019256264313704777,0.003983710081552348,0.0010136180565362002,0.004048167094816725,0.002075608794420883,0.0012579300426826187
-1.896358684830491e-05,-0.0005774242272995794,-1.896358684830491e-05,-0.0004822004839849399,-1.896358684830491e-05,-4.778683969569253e-05,-1.896358684830491e-05,-0.00017369940905020056,-1.896358684830491e-05,-1.896358684830491e-05,-0.0020635730356226506,-0.0016975638873787315,-0.0013079548798134752,-0.0009542205894156445,-0.0009334464675032712,-0.0005713786467143665,-0.00015430501370941133,-0.0002725518991676799,-1.896358684830491e-05,-0.00016085042833701804,-0.00016183873964136801,-1.896358684830491e-05,-0.0020526254345747765,-0.0020526254345747765,-0.0016028216654998754,-0.0016419169486864504,-0.0014529769486899661,-0.000689295556004041,-0.000689295556004041,-0.0009292308334303132,-0.00045471379794720265,-0.00047620656665057825,-0.0006333528706825845,-0.0016005438977554993,-1.896358684830491e-05,-1.896358684830491e-05,-0.0013127399065064698,-1.896358684830491e-05,-1.896358684830491e-05,-0.00030021939579544894,-0.0010063431229686414,-1.896358684830491e-05,-0.002425935232889926,-0.0008267578758674107,-1.896358684830491e-05,-1.896358684830491e-05,0.00011260439631013665,-0.0002422855107563632,0.00015331085251188656,-0.00010182714394596426,-0.00026002163574737194,-0.00015888726653133061,-0.0002550488535401429,-6.959969457785565e-05,-0.002100868066669698,-0.002100868066669698,-0.0003617999672550667,-0.0003037579665070528,-0.00022882100888483016,-0.0020995214718728533,-1.896358684830491e-05,-1.896358684830491e-05,-0.0019780357340552926,-0.00042189913697461204,-0.0004639357777678863,-0.0005860242052227525,-0.00026554537417778186,6.159407889152789e-06,-0.0003343471333056923,-0.00027202226234715525,-0.002090909919766562,-0.003871314535675752,-0.0013534826652312484,-0.003902340094022077,-0.002177328958984484,-0.0014213535091640458
