ma_cross_5_10,ma_distance_5_10,ma_cross_5_20,ma_distance_5_20,ma_cross_5_50,ma_distance_5_50,ma_cross_10_20,ma_distance_10_20,ma_cross_10_50,ma_distance_10_50,ma_cross_20_50,ma_distance_20_50,price_position_20,price_deviation_20,price_position_50,price_deviation_50,price_position_100,price_deviation_100,adx_20,di_plus_20,trend_consistency_20,adx_50,di_plus_50,trend_consistency_50,momentum_5,returns_momentum_5,momentum_10,returns_momentum_10,momentum_20,returns_momentum_20,rs_20,momentum_50,returns_momentum_50,rs_50,rsi_14,rsi_overbought_14,rsi_oversold_14,rsi_21,rsi_overbought_21,rsi_oversold_21,macd,macd_signal,macd_diff,macd_cross,stoch_k,stoch_d,stoch_overbought,stoch_oversold,volatility_5,volatility_10,volatility_20,vol_change_20,volatility_50,vol_change_50,atr_14,atr_ratio_14,atr_21,atr_ratio_21,bb_width,bb_percent,bb_position,volume_ma_20,volume_ratio_20,vol_price_corr_20,volume_ma_50,volume_ratio_50,vol_price_corr_50,obv_change,vwap_distance,hammer,doji,gap_up,gap_down,support_distance,price_range,skewness_20,kurtosis_20,q25_20,q75_20,skewness_50,kurtosis_50,q25_50,q75_50,price_zscore_20,returns_zscore_20,price_zscore_50,returns_zscore_50,price_rank_20,volume_rank_20,price_rank_50
ma_cross_5_10,ma_distance_5_10,ma_cross_5_20,ma_distance_5_20,ma_cross_5_50,ma_distance_5_50,ma_cross_10_20,ma_distance_10_20,ma_cross_10_50,ma_distance_10_50,ma_cross_20_50,ma_distance_20_50,price_position_20,price_deviation_20,price_position_50,price_deviation_50,price_position_100,price_deviation_100,adx_20,di_plus_20,trend_consistency_20,adx_50,di_plus_50,trend_consistency_50,momentum_5,returns_momentum_5,momentum_10,returns_momentum_10,momentum_20,returns_momentum_20,rs_20,momentum_50,returns_momentum_50,rs_50,rsi_14,rsi_overbought_14,rsi_oversold_14,rsi_21,rsi_overbought_21,rsi_oversold_21,macd,macd_signal,macd_diff,macd_cross,stoch_k,stoch_d,stoch_overbought,stoch_oversold,volatility_5,volatility_10,volatility_20,vol_change_20,volatility_50,vol_change_50,atr_14,atr_ratio_14,atr_21,atr_ratio_21,bb_width,bb_percent,bb_position,volume_ma_20,volume_ratio_20,vol_price_corr_20,volume_ma_50,volume_ratio_50,vol_price_corr_50,obv_change,vwap_distance,hammer,doji,gap_up,gap_down,support_distance,price_range,skewness_20,kurtosis_20,q25_20,q75_20,skewness_50,kurtosis_50,q25_50,q75_50,price_zscore_20,returns_zscore_20,price_zscore_50,returns_zscore_50,price_rank_20,volume_rank_20,price_rank_50
156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385,156385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07225723206565288,0.10430380538259211,0.052163280467644,0.07416741337598556,0.03330883779901924,0.04897918104661712,0.026307660094472957,0.03689160712186571,0.017067188887634862,0.025754090814005346,0.010182171769111228,0.014859427002563643,0.3387502911931058,0.38138636729415415,0.243456501913672,0.24394179276465563,0.18468369284056463,0.17248050768911513,0.006573904894125284,0.17310684073311056,0.23154838922116824,0.0037548171696228077,0.11064426728580605,0.14982039765957023,0.4441141837591902,0.4446413317328706,0.31500905565050547,0.31559904505011865,0.222020751969718,0.22265377894208932,0.19110376112455585,0.1415999501089319,0.14240383033634374,0.14753817329954164,0.33241457122837625,0.19120738382269353,-0.18388987309403895,0.28372729599642665,0.1593586034537556,-0.13779286286604556,0.06728227719916045,0.014804834777992826,0.17982917040768176,0.1217750354118706,0.3834390521346056,0.1356699979481485,0.2998122389180761,-0.3141255063400757,0.030501413400108295,0.025119098685711206,0.019094983687599817,0.057128460365457455,0.01372007580862915,0.0502400827078802,0.009966868718888532,0.006773545898215531,0.008075351478159354,0.00479314635645056,0.018806893653634558,0.38737400958184726,0.38737400958184726,0.013558604232851459,0.03403191613386689,0.104305012781636,0.007847739985915732,0.04533214096062393,0.0749728632388711,0.020442724860355987,0.4790972205151237,-0.006901832640215115,-0.0012016509606020435,0.05213895324447831,-0.05377975284186984,0.25468997137740845,0.011586107324656338,0.08897247597163238,0.021190263226816376,0.09843762340056796,0.11834687670396869,0.07409954726422692,0.019322467687834122,0.04281681772924794,0.06260022502766988,0.3874402572867124,0.8169240458627978,0.2786238248271853,0.8579089032499361,0.34037472691501625,-0.00035721931331479,0.2348087777492153
0.06271759087856187,0.0733865119725528,0.038559515974231684,0.043726138371280816,0.017734723416461803,0.02083189016582877,0.012682945289526645,0.013981066302217257,0.0031119733934485945,0.003673127858969768,-0.001296010042855201,-0.0021055988155799826,0.37614350153128545,0.32118748785184453,0.2481833453055157,0.19478171622690124,0.17606854324658822,0.13178613790242735,0.004060473940926891,0.12613938050428822,0.26464051036627406,0.000640021719599236,0.06894411858832926,0.1598650917452581,0.38330541452543676,0.383340520843793,0.25848809825178143,0.2585563093409259,0.17698653899810066,0.17704265921696158,0.18781702063109523,0.10809928470712042,0.1081450262125898,0.11574353518890237,0.32136929985928925,0.15033571994135095,-0.1582116048973397,0.259143811317832,0.09942736356190761,-0.10267113348715388,0.03912780075884574,-0.004781907484830979,0.14478405236338504,0.12271516932481658,0.4371073391488932,0.13752364326148278,0.34636666424162166,-0.36103653375679373,0.004312524775162401,0.005671242021946583,0.005330777906104226,-0.004527137633757853,0.004371954672702556,-0.0029781370293178655,0.001489049369942719,0.0006890183700708276,0.0010312429395950332,5.863899334827222e-05,0.004144163398593748,0.3853908143755665,0.3853908143755665,0.00037065782979175065,-0.005478917524673728,0.04510190102031512,-0.00041742184794705026,-0.003922929941415802,0.022847703844116985,0.8340848320043919,0.41390281511354576,-0.009600626530089749,0.0003307285351378932,0.07152521014139017,-0.07437824043976315,0.30244365998658784,0.001296112828355608,-0.010679896065126026,0.0017346236001348943,0.11401055761387825,0.12485159373686025,-0.0015137358943774902,-0.0005450113173135101,0.05204276534127967,0.059598991399714744,0.3854449381024125,0.9396481631654325,0.23993208163598417,0.9584420529261043,0.4227349799817616,-0.008659355634773401,0.2825508956825111
0.0513060021758985,0.051293240698739404,0.03154353639485471,0.0303749336054341,0.01450785569802504,0.014091532345720848,0.010375258512100817,0.009515036780105547,0.0025457437292953776,0.0021072994010459525,-0.0010601984729844578,-0.0018163056942882003,0.25703449291564073,0.23089899738818231,0.16814655303759152,0.13832510797482164,0.11876070530261464,0.09269650446560669,0.0027963008973033,0.08629320160022531,0.21648865032097495,0.0004382656604605691,0.04693023759198101,0.13077732467137937,0.2760632441231957,0.27596867137699943,0.1841065858752664,0.1841117191985791,0.12509808703201916,0.12512244292877328,0.12726980296982393,0.07569184918592557,0.07571461511274759,0.07858562958700202,0.22119764864305566,0.12298184076236131,-0.1294246929993277,0.17830860022756037,0.08133635970055703,-0.08398991932412489,0.02707204864037212,-0.0038530012164899345,0.10197150003348739,0.10038690351779599,0.3002027477151518,0.0919573679567118,0.28334457016450426,-0.2953452281413532,0.0028798776347190333,0.0038496203958152168,0.003584656013788353,-0.0035177491304407733,0.003026052027588832,-0.002954296772055306,0.0009608111507804594,0.0004259866580204721,0.0006705579162682081,1.4741798701971531e-05,0.0028230619376157663,0.2670162969921933,0.2670162969921933,0.00032780620261357,-0.0037457400486952987,0.030320692731065437,-0.00018883011220175566,-0.002786993468175785,0.015270632851058792,0.6204906590378423,0.2971705882475635,-0.00785377369798086,0.0002705518293308137,0.058511057834654955,-0.06084497367303044,0.21469090790944326,0.0009218823851156892,-0.007132780658438351,0.0011918498440196435,0.08261082342167303,0.08976082715035656,-0.0012716205874333715,-0.00039040026280853015,0.03703346433001475,0.042066439684456156,0.2670568337291759,0.7808152969395677,0.1645879462873277,0.8197795320294345,0.29706537427427754,-0.005988225306101614,0.1944454933347957
0.0012984063982627988,0.006891213431302455,0.0010474909454568529,0.013676835388286847,0.0007827753829123775,0.013244168444876024,0.0004302936968026296,0.009723140899266026,0.00039800013087140234,0.008237679559428734,0.000279431201346724,0.005460015964627253,0.017837577959742234,0.022404335580078486,0.013555479710052953,0.023389659012343987,0.009987728415490959,0.015241411512128305,0.004313281583443945,0.010354532606139062,0.006151386448400512,0.0027718884016950896,0.0078055376614908755,0.0036020450397808877,0.014873952130873135,0.020303356381544548,0.02620433113346546,0.018034808764154715,0.019895709382982213,0.01885710603652117,0.0003637520467453005,0.011308686204893765,0.013622957030243908,0.006092293171880038,0.018508856254857254,0.003917694807306232,0.008112629130945162,0.016202407240494102,0.003532642085774848,0.004727921465044915,0.014348244268437692,0.010621657891898263,0.013298127220441939,0.0023820183940293903,0.019868554757158693,0.004311843454407539,0.007908076876439494,0.012422346228017186,0.02387988509032518,0.029833921075431605,0.03180875626773021,0.03230366667822365,0.025813039801149594,0.004999957142060523,0.02968680392182166,0.03287768934258062,0.026649437629589844,0.029459652424725574,0.019239412133002728,0.027508289797823663,0.027508289797823663,0.01008472450000212,0.012515944622263863,0.008268819582549483,0.01017990813164374,0.010468810400998577,0.005662191807157766,6.086132036442444e-06,0.019677406946394527,0.0015042305207335295,0.0040324561732278975,0.00017485519947170905,0.00012612578862385572,0.01095727437008823,0.023813393216587046,0.007407927627441236,0.005689160182452492,0.023387034197191688,0.011479418085794266,0.005299025342102799,0.004466102924153905,0.019105039221510346,0.011542368225937318,0.027517791827925995,0.07371801686235675,0.01929270354468383,0.07839252869392882,0.017870125551063362,0.013254736329086228,0.011879667132484988
0.0,0.0007887576780471711,0.0,0.0005556092871206971,0.0,0.0003602586925981491,0.0,0.0002720374720067231,0.0,0.00018244155915999932,0.0,0.00010096460968297357,0.0031106470126326382,0.0025655273247422008,0.002197710634657922,0.001676957556040905,0.0016376721336088113,0.0012266327039295462,4.836030844472262e-05,0.0011825886028252858,0.0,4.1093599730925506e-05,0.000761580026017063,0.0,0.003021494814428349,0.003021599329791022,0.0021317182878239707,0.0021308427508114703,0.0015549390648935057,0.001556507871602839,0.0015706538721697236,0.0010366759966892736,0.00104151196663233,0.0010565301313644974,0.0024858869100191487,0.0,0.0,0.002069171594449701,0.0,0.0,0.0005067356273149183,0.00011728051758846971,0.001309236128381699,0.0,0.003477130389475244,0.0012276730668198108,0.0,0.0,0.00011320684622075803,0.00012482768688483025,0.00010575721015257326,3.501105365055095e-05,0.0001073695973870157,6.359610702866789e-05,8.308747666419051e-05,5.914648152444868e-05,6.41392867709067e-05,5.553342871518541e-05,9.474973495405044e-05,0.003104754637968125,0.003104754637968125,5.762914686458734e-05,2.597458968216271e-05,0.0007793751352531692,6.744666023751271e-05,3.5860115116396e-05,0.0005272488149356033,0.005329645148216671,0.003262923033505393,0.0,0.0,0.0,0.0,0.0023931961362674984,7.249135588989144e-05,0.0005430048301484059,6.458196741624406e-05,0.000792791213979651,0.0009244465285583381,0.0004683441029506531,6.552443151809962e-05,0.00034892978065498965,0.0004552429667328614,0.0031053390557777244,0.006280795901040378,0.0020669317756517604,0.006441720531249128,0.0033504248890861205,1.282806866507095e-05,0.002319760471091837
9.844742624012835e-06,0.00043365107957901033,9.844742624012835e-06,0.00030815057355050335,9.844742624012835e-06,0.0002020276549358611,9.844742624012835e-06,0.00016092423913810318,9.844742624012835e-06,0.00011228197046694459,9.844742624012835e-06,8.444751308271816e-05,0.0015211666636565492,0.0012881264228066561,0.0010865406341314845,0.0008436459545859994,0.000831365541162128,0.0006243944926057226,3.1940196367789145e-05,0.0006596086123126122,9.844742624012835e-06,2.9963167955230657e-05,0.0004343892122967866,9.844742624012835e-06,0.0015193797073875404,0.001519281431348975,0.0010714795658166613,0.0010712085593613328,0.0007803324823063807,0.0007797343082017402,0.0007752184562691993,0.0005333861750066471,0.0005362383333212788,0.0005222503844034347,0.0012339636576604134,9.844742624012835e-06,9.844742624012835e-06,0.0010315450911734835,9.844742624012835e-06,9.844742624012835e-06,0.0002751754230452878,8.432622881053411e-05,0.0006811564274602208,9.844742624012835e-06,0.001710366118365052,0.0006145687553522475,9.844742624012835e-06,9.844742624012835e-06,0.00010123198587077645,0.00012137331642844785,9.763436875875595e-05,5.0532320232593044e-05,9.721554814529774e-05,6.628773494922859e-05,7.665951631828243e-05,5.415675719088194e-05,5.804429106443379e-05,4.88631843898189e-05,8.073079165882662e-05,0.001545217331078199,0.001545217331078199,5.790915383548953e-05,3.529773659610314e-05,0.00041143974011575854,6.935921624338244e-05,4.336901432283762e-05,0.0003019322852800914,0.0026167159990215347,0.0016400133258432585,9.844742624012835e-06,9.844742624012835e-06,9.844742624012835e-06,9.844742624012835e-06,0.0010647520750442696,6.392251009948762e-05,0.00029242366460166194,4.895733887123538e-05,0.00040071072678948393,0.0005064187863387054,0.0002541094066079864,7.180831299585439e-05,0.00018468239712028526,0.0002612234205889871,0.001545217331078199,0.003163461389641481,0.001032557637248754,0.0032441669447749013,0.0018358468054052327,3.455120151076775e-05,0.0011716702490558836
9.844742624012835e-06,-0.0003551065984681607,9.844742624012835e-06,-0.00024745871357019375,9.844742624012835e-06,-0.000158231037662288,9.844742624012835e-06,-0.00011111323286861991,9.844742624012835e-06,-7.015958869305473e-05,9.844742624012835e-06,-1.6517096600255418e-05,-0.0015894803489760892,-0.0012774009019355448,-0.0011111700005264377,-0.0008333116014549056,-0.0008063065924466833,-0.0006022382113238236,-1.6420112076933473e-05,-0.0005229799905126735,9.844742624012835e-06,-1.113043177569485e-05,-0.0003271908137202765,9.844742624012835e-06,-0.0015021151070408083,-0.001502317898442047,-0.0010602387220073092,-0.0010596341914501375,-0.000774606582587125,-0.0007767735634010989,-0.0007954354159005242,-0.0005032898216826264,-0.000505273633311051,-0.0005342797469610626,-0.0012519232523587353,9.844742624012835e-06,9.844742624012835e-06,-0.0010376265032762174,9.844742624012835e-06,9.844742624012835e-06,-0.00023156020426963055,-3.2954288777935595e-05,-0.0006280797009214782,9.844742624012835e-06,-0.0017667642711101917,-0.0006131043114675633,9.844742624012835e-06,9.844742624012835e-06,-1.1974860349981578e-05,-3.4543704563824048e-06,-8.122841393817325e-06,1.5521266582042095e-05,-1.0154049241717953e-05,2.691627920560705e-06,-6.427960345908093e-06,-4.989724333566737e-06,-6.094995706472908e-06,-6.670244325366508e-06,-1.4018943295223818e-05,-0.0015595373068899262,-0.0015595373068899262,2.800069709021946e-07,9.32314691394043e-06,-0.00036793539513741075,1.9125560058697327e-06,7.508899206441616e-06,-0.0002253165296555119,-0.0027129291491951365,-0.0016229097076621347,9.844742624012835e-06,9.844742624012835e-06,9.844742624012835e-06,9.844742624012835e-06,-0.0013284440612232288,-8.568845790403819e-06,-0.00025058116554674395,-1.5624628545008675e-05,-0.0003920804871901671,-0.0004180277422196327,-0.00021423469634266666,6.2838814777547704e-06,-0.00016424738353470436,-0.00019401954614387437,-0.0015601217246995255,-0.0031173345113988966,-0.0010343741384030065,-0.003197553586474227,-0.0015145780836808879,2.17231328456968e-05,-0.0011480902220359533
